"Zipcode","City","State","Lat","Long","Location"
"02584","NANTUCKET","MA",41.27,-70.1,"NA-US-MA-NANTUCKET"
"01760","NATICK","MA",42.28,-71.35,"NA-US-MA-NATICK"
"01531","NEW BRAINTREE","MA",42.31,-72.13,"NA-US-MA-NEW BRAINTREE"
"01950","NEWBURYPORT","MA",42.81,-70.88,"NA-US-MA-NEWBURYPORT"
"01951","NEWBURY","MA",42.8,-71,"NA-US-MA-NEWBURY"
"01952","SALISBURY","MA",42.83,-70.84,"NA-US-MA-SALISBURY"
"02056","NORFOLK","MA",42.11,-71.31,"NA-US-MA-NORFOLK"
"02351","ABINGTON","MA",42.11,-70.95,"NA-US-MA-ABINGTON"
"01862","NORTH BILLERICA","MA",42.57,-71.29,"NA-US-MA-NORTH BILLERICA"
"01532","NORTHBOROUGH","MA",42.31,-71.64,"NA-US-MA-NORTHBOROUGH"
"01534","NORTHBRIDGE","MA",42.15,-71.65,"NA-US-MA-NORTHBRIDGE"
"01535","NORTH BROOKFIELD","MA",42.27,-72.08,"NA-US-MA-NORTH BROOKFIELD"
"02355","NORTH CARVER","MA",41.91,-70.79,"NA-US-MA-NORTH CARVER"
"02650","NORTH CHATHAM","MA",41.7,-69.95,"NA-US-MA-NORTH CHATHAM"
"01863","NORTH CHELMSFORD","MA",42.63,-71.39,"NA-US-MA-NORTH CHELMSFORD"
"02651","NORTH EASTHAM","MA",41.84,-69.97,"NA-US-MA-NORTH EASTHAM"
"02356","NORTH EASTON","MA",42.05,-71.1,"NA-US-MA-NORTH EASTON"
"02357","NORTH EASTON","MA",42.05,-71.1,"NA-US-MA-NORTH EASTON"
"02556","NORTH FALMOUTH","MA",41.64,-70.63,"NA-US-MA-NORTH FALMOUTH"
"02565","SILVER BEACH","MA",41.63,-70.64,"NA-US-MA-SILVER BEACH"
"01536","NORTH GRAFTON","MA",42.23,-71.69,"NA-US-MA-NORTH GRAFTON"
"02059","NORTH MARSHFIELD","MA",42.1,-70.71,"NA-US-MA-NORTH MARSHFIELD"
"01537","NORTH OXFORD","MA",42.16,-71.88,"NA-US-MA-NORTH OXFORD"
"02358","NORTH PEMBROKE","MA",42.09,-70.78,"NA-US-MA-NORTH PEMBROKE"
"01864","NORTH READING","MA",42.56,-71.06,"NA-US-MA-NORTH READING"
"01889","NORTH READING","MA",42.56,-71.06,"NA-US-MA-NORTH READING"
"05544","ANDOVER","MA",42.65,-71.14,"NA-US-MA-ANDOVER"
"01430","ASHBURNHAM","MA",42.63,-71.9,"NA-US-MA-ASHBURNHAM"
"01431","ASHBY","MA",42.68,-71.81,"NA-US-MA-ASHBY"
"01721","ASHLAND","MA",42.25,-71.46,"NA-US-MA-ASHLAND"
"01501","AUBURN","MA",42.2,-71.83,"NA-US-MA-AUBURN"
"02322","AVON","MA",42.11,-71.03,"NA-US-MA-AVON"
"01432","AYER","MA",42.56,-71.58,"NA-US-MA-AYER"
"01434","DEVENS","MA",42.53,-71.61,"NA-US-MA-DEVENS"
"01436","BALDWINVILLE","MA",42.6,-72.07,"NA-US-MA-BALDWINVILLE"
"02630","BARNSTABLE","MA",41.7,-70.3,"NA-US-MA-BARNSTABLE"
"01730","BEDFORD","MA",42.48,-71.26,"NA-US-MA-BEDFORD"
"01731","HANSCOM AFB","MA",42.46,-71.28,"NA-US-MA-HANSCOM AFB"
"02019","BELLINGHAM","MA",42.09,-71.47,"NA-US-MA-BELLINGHAM"
"01503","BERLIN","MA",42.38,-71.63,"NA-US-MA-BERLIN"
"01915","BEVERLY","MA",42.55,-70.84,"NA-US-MA-BEVERLY"
"01821","BILLERICA","MA",42.55,-71.26,"NA-US-MA-BILLERICA"
"01822","BILLERICA","MA",42.55,-71.26,"NA-US-MA-BILLERICA"
"01504","BLACKSTONE","MA",42.01,-71.5,"NA-US-MA-BLACKSTONE"
"01740","BOLTON","MA",42.43,-71.6,"NA-US-MA-BOLTON"
"02108","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02109","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02110","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02111","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02112","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02113","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02114","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02115","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02116","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02117","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02118","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02119","ROXBURY","MA",42.35,-71.06,"NA-US-MA-ROXBURY"
"02120","ROXBURY CROSSING","MA",42.35,-71.06,"NA-US-MA-ROXBURY CROSSING"
"02121","DORCHESTER","MA",42.35,-71.06,"NA-US-MA-DORCHESTER"
"02122","DORCHESTER","MA",42.35,-71.06,"NA-US-MA-DORCHESTER"
"02123","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02124","DORCHESTER CENTER","MA",42.35,-71.06,"NA-US-MA-DORCHESTER CENTER"
"02125","DORCHESTER","MA",42.35,-71.06,"NA-US-MA-DORCHESTER"
"02126","MATTAPAN","MA",42.26,-71.1,"NA-US-MA-MATTAPAN"
"02127","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02128","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02129","CHARLESTOWN","MA",42.38,-71.06,"NA-US-MA-CHARLESTOWN"
"02130","JAMAICA PLAIN","MA",42.3,-71.11,"NA-US-MA-JAMAICA PLAIN"
"02131","ROSLINDALE","MA",42.28,-71.13,"NA-US-MA-ROSLINDALE"
"02132","WEST ROXBURY","MA",42.28,-71.16,"NA-US-MA-WEST ROXBURY"
"02133","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02134","ALLSTON","MA",42.35,-71.13,"NA-US-MA-ALLSTON"
"02135","BRIGHTON","MA",42.35,-71.15,"NA-US-MA-BRIGHTON"
"02136","HYDE PARK","MA",42.26,-71.11,"NA-US-MA-HYDE PARK"
"02137","READVILLE","MA",42.25,-71.12,"NA-US-MA-READVILLE"
"02163","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02196","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02199","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02201","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02203","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02204","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02205","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02206","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02210","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02211","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02212","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02215","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02217","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02222","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02228","EAST BOSTON","MA",42.35,-71.06,"NA-US-MA-EAST BOSTON"
"02241","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02266","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02283","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02284","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02293","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02295","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02297","BOSTON","MA",42.35,-71.06,"NA-US-MA-BOSTON"
"02298","BOSTON","MA",42.34,-71.05,"NA-US-MA-BOSTON"
"01921","BOXFORD","MA",42.67,-70.98,"NA-US-MA-BOXFORD"
"01505","BOYLSTON","MA",42.35,-71.73,"NA-US-MA-BOYLSTON"
"02020","BRANT ROCK","MA",42.08,-70.64,"NA-US-MA-BRANT ROCK"
"02631","BREWSTER","MA",41.76,-70.08,"NA-US-MA-BREWSTER"
"02324","BRIDGEWATER","MA",41.98,-70.97,"NA-US-MA-BRIDGEWATER"
"02325","BRIDGEWATER","MA",41.98,-70.97,"NA-US-MA-BRIDGEWATER"
"02301","BROCKTON","MA",42.08,-71.02,"NA-US-MA-BROCKTON"
"02302","BROCKTON","MA",42.08,-71.02,"NA-US-MA-BROCKTON"
"02303","BROCKTON","MA",42.08,-71.02,"NA-US-MA-BROCKTON"
"02304","BROCKTON","MA",42.08,-71.02,"NA-US-MA-BROCKTON"
"02305","BROCKTON","MA",42.08,-71.02,"NA-US-MA-BROCKTON"
"01506","BROOKFIELD","MA",42.21,-72.1,"NA-US-MA-BROOKFIELD"
"02327","BRYANTVILLE","MA",42.06,-70.8,"NA-US-MA-BRYANTVILLE"
"01803","BURLINGTON","MA",42.5,-71.2,"NA-US-MA-BURLINGTON"
"01805","BURLINGTON","MA",42.5,-71.2,"NA-US-MA-BURLINGTON"
"02532","BUZZARDS BAY","MA",41.75,-70.61,"NA-US-MA-BUZZARDS BAY"
"02542","BUZZARDS BAY","MA",41.75,-70.61,"NA-US-MA-BUZZARDS BAY"
"01922","BYFIELD","MA",42.75,-70.93,"NA-US-MA-BYFIELD"
"02138","CAMBRIDGE","MA",42.37,-71.11,"NA-US-MA-CAMBRIDGE"
"02139","CAMBRIDGE","MA",42.37,-71.11,"NA-US-MA-CAMBRIDGE"
"02140","CAMBRIDGE","MA",42.37,-71.11,"NA-US-MA-CAMBRIDGE"
"02141","CAMBRIDGE","MA",42.37,-71.11,"NA-US-MA-CAMBRIDGE"
"02142","CAMBRIDGE","MA",42.37,-71.11,"NA-US-MA-CAMBRIDGE"
"02238","CAMBRIDGE","MA",42.37,-71.11,"NA-US-MA-CAMBRIDGE"
"02021","CANTON","MA",42.15,-71.13,"NA-US-MA-CANTON"
"01741","CARLISLE","MA",42.53,-71.35,"NA-US-MA-CARLISLE"
"02330","CARVER","MA",41.88,-70.76,"NA-US-MA-CARVER"
"02534","CATAUMET","MA",41.66,-70.61,"NA-US-MA-CATAUMET"
"02632","CENTERVILLE","MA",41.66,-70.34,"NA-US-MA-CENTERVILLE"
"02634","CENTERVILLE","MA",41.66,-70.34,"NA-US-MA-CENTERVILLE"
"01507","CHARLTON","MA",42.13,-71.96,"NA-US-MA-CHARLTON"
"01509","CHARLTON DEPOT","MA",42.13,-71.96,"NA-US-MA-CHARLTON DEPOT"
"01508","CHARLTON CITY","MA",42.13,-71.96,"NA-US-MA-CHARLTON CITY"
"02633","CHATHAM","MA",41.67,-69.96,"NA-US-MA-CHATHAM"
"01824","CHELMSFORD","MA",42.59,-71.36,"NA-US-MA-CHELMSFORD"
"02535","CHILMARK","MA",41.34,-70.74,"NA-US-MA-CHILMARK"
"02552","MENEMSHA","MA",41.34,-70.73,"NA-US-MA-MENEMSHA"
"01510","CLINTON","MA",42.41,-71.68,"NA-US-MA-CLINTON"
"02025","COHASSET","MA",42.23,-70.8,"NA-US-MA-COHASSET"
"01742","CONCORD","MA",42.45,-71.35,"NA-US-MA-CONCORD"
"02635","COTUIT","MA",41.62,-70.44,"NA-US-MA-COTUIT"
"02652","NORTH TRURO","MA",42.04,-70.09,"NA-US-MA-NORTH TRURO"
"01538","NORTH UXBRIDGE","MA",42.05,-71.64,"NA-US-MA-NORTH UXBRIDGE"
"02061","NORWELL","MA",42.16,-70.78,"NA-US-MA-NORWELL"
"02062","NORWOOD","MA",42.18,-71.19,"NA-US-MA-NORWOOD"
"01865","NUTTING LAKE","MA",42.54,-71.25,"NA-US-MA-NUTTING LAKE"
"02557","OAK BLUFFS","MA",41.45,-70.56,"NA-US-MA-OAK BLUFFS"
"02558","ONSET","MA",41.74,-70.66,"NA-US-MA-ONSET"
"02653","ORLEANS","MA",41.79,-70,"NA-US-MA-ORLEANS"
"02655","OSTERVILLE","MA",41.62,-70.38,"NA-US-MA-OSTERVILLE"
"01540","OXFORD","MA",42.11,-71.87,"NA-US-MA-OXFORD"
"01960","PEABODY","MA",42.53,-70.97,"NA-US-MA-PEABODY"
"01961","PEABODY","MA",42.53,-70.97,"NA-US-MA-PEABODY"
"02359","PEMBROKE","MA",42.06,-70.8,"NA-US-MA-PEMBROKE"
"01463","PEPPERELL","MA",42.66,-71.58,"NA-US-MA-PEPPERELL"
"01866","PINEHURST","MA",42.53,-71.23,"NA-US-MA-PINEHURST"
"02360","PLYMOUTH","MA",41.95,-70.66,"NA-US-MA-PLYMOUTH"
"02361","PLYMOUTH","MA",41.95,-70.66,"NA-US-MA-PLYMOUTH"
"02362","PLYMOUTH","MA",41.95,-70.66,"NA-US-MA-PLYMOUTH"
"02367","PLYMPTON","MA",41.95,-70.81,"NA-US-MA-PLYMPTON"
"02559","POCASSET","MA",41.69,-70.63,"NA-US-MA-POCASSET"
"01965","PRIDES CROSSING","MA",42.56,-70.86,"NA-US-MA-PRIDES CROSSING"
"01541","PRINCETON","MA",42.45,-71.86,"NA-US-MA-PRINCETON"
"02657","PROVINCETOWN","MA",42.06,-70.2,"NA-US-MA-PROVINCETOWN"
"02368","RANDOLPH","MA",42.17,-71.05,"NA-US-MA-RANDOLPH"
"01867","READING","MA",42.53,-71.1,"NA-US-MA-READING"
"01542","ROCHDALE","MA",42.2,-71.9,"NA-US-MA-ROCHDALE"
"02370","ROCKLAND","MA",42.13,-70.91,"NA-US-MA-ROCKLAND"
"01966","ROCKPORT","MA",42.64,-70.61,"NA-US-MA-ROCKPORT"
"01969","ROWLEY","MA",42.71,-70.87,"NA-US-MA-ROWLEY"
"01543","RUTLAND","MA",42.36,-71.95,"NA-US-MA-RUTLAND"
"02561","SAGAMORE","MA",41.78,-70.53,"NA-US-MA-SAGAMORE"
"02562","SAGAMORE BEACH","MA",41.79,-70.53,"NA-US-MA-SAGAMORE BEACH"
"01970","SALEM","MA",42.51,-70.9,"NA-US-MA-SALEM"
"01971","SALEM","MA",42.51,-70.89,"NA-US-MA-SALEM"
"02563","SANDWICH","MA",41.75,-70.49,"NA-US-MA-SANDWICH"
"02040","GREENBUSH","MA",42.19,-70.76,"NA-US-MA-GREENBUSH"
"02055","MINOT","MA",42.19,-70.76,"NA-US-MA-MINOT"
"02060","NORTH SCITUATE","MA",42.21,-70.76,"NA-US-MA-NORTH SCITUATE"
"02066","SCITUATE","MA",42.18,-70.73,"NA-US-MA-SCITUATE"
"02067","SHARON","MA",42.11,-71.18,"NA-US-MA-SHARON"
"02070","SHELDONVILLE","MA",42.05,-71.35,"NA-US-MA-SHELDONVILLE"
"01770","SHERBORN","MA",42.23,-71.36,"NA-US-MA-SHERBORN"
"01464","SHIRLEY","MA",42.54,-71.65,"NA-US-MA-SHIRLEY"
"01545","SHREWSBURY","MA",42.3,-71.71,"NA-US-MA-SHREWSBURY"
"01546","SHREWSBURY","MA",42.3,-71.71,"NA-US-MA-SHREWSBURY"
"01745","FAYVILLE","MA",42.29,-71.5,"NA-US-MA-FAYVILLE"
"01772","SOUTHBOROUGH","MA",42.3,-71.51,"NA-US-MA-SOUTHBOROUGH"
"01550","SOUTHBRIDGE","MA",42.08,-72.03,"NA-US-MA-SOUTHBRIDGE"
"02366","SOUTH CARVER","MA",41.83,-70.72,"NA-US-MA-SOUTH CARVER"
"02659","SOUTH CHATHAM","MA",41.68,-70.02,"NA-US-MA-SOUTH CHATHAM"
"02660","SOUTH DENNIS","MA",41.7,-70.15,"NA-US-MA-SOUTH DENNIS"
"02375","SOUTH EASTON","MA",42.03,-71.1,"NA-US-MA-SOUTH EASTON"
"01560","SOUTH GRAFTON","MA",42.17,-71.68,"NA-US-MA-SOUTH GRAFTON"
"01982","SOUTH HAMILTON","MA",42.62,-70.86,"NA-US-MA-SOUTH HAMILTON"
"02661","SOUTH HARWICH","MA",41.67,-70.04,"NA-US-MA-SOUTH HARWICH"
"01561","SOUTH LANCASTER","MA",42.43,-71.69,"NA-US-MA-SOUTH LANCASTER"
"02662","SOUTH ORLEANS","MA",41.75,-69.99,"NA-US-MA-SOUTH ORLEANS"
"02071","SOUTH WALPOLE","MA",42.09,-71.27,"NA-US-MA-SOUTH WALPOLE"
"02663","SOUTH WELLFLEET","MA",41.89,-69.98,"NA-US-MA-SOUTH WELLFLEET"
"02664","SOUTH YARMOUTH","MA",41.67,-70.2,"NA-US-MA-SOUTH YARMOUTH"
"02673","WEST YARMOUTH","MA",41.65,-70.24,"NA-US-MA-WEST YARMOUTH"
"01562","SPENCER","MA",42.24,-71.99,"NA-US-MA-SPENCER"
"01564","STERLING","MA",42.43,-71.75,"NA-US-MA-STERLING"
"01467","STILL RIVER","MA",42.49,-71.61,"NA-US-MA-STILL RIVER"
"02072","STOUGHTON","MA",42.11,-71.1,"NA-US-MA-STOUGHTON"
"01775","STOW","MA",42.43,-71.5,"NA-US-MA-STOW"
"01518","FISKDALE","MA",42.12,-72.11,"NA-US-MA-FISKDALE"
"01566","STURBRIDGE","MA",42.09,-72.06,"NA-US-MA-STURBRIDGE"
"01776","SUDBURY","MA",42.36,-71.4,"NA-US-MA-SUDBURY"
"01590","SUTTON","MA",42.15,-71.76,"NA-US-MA-SUTTON"
"01468","TEMPLETON","MA",42.55,-72.06,"NA-US-MA-TEMPLETON"
"01876","TEWKSBURY","MA",42.61,-71.23,"NA-US-MA-TEWKSBURY"
"01983","TOPSFIELD","MA",42.63,-70.95,"NA-US-MA-TOPSFIELD"
"01469","TOWNSEND","MA",42.66,-71.7,"NA-US-MA-TOWNSEND"
"01474","WEST TOWNSEND","MA",42.66,-71.74,"NA-US-MA-WEST TOWNSEND"
"02666","TRURO","MA",42,-70.06,"NA-US-MA-TRURO"
"01879","TYNGSBORO","MA",42.68,-71.41,"NA-US-MA-TYNGSBORO"
"01569","UXBRIDGE","MA",42.08,-71.6,"NA-US-MA-UXBRIDGE"
"02568","VINEYARD HAVEN","MA",41.45,-70.6,"NA-US-MA-VINEYARD HAVEN"
"02573","WEST CHOP","MA",41.45,-70.6,"NA-US-MA-WEST CHOP"
"01880","WAKEFIELD","MA",42.5,-71.06,"NA-US-MA-WAKEFIELD"
"02081","WALPOLE","MA",42.13,-71.24,"NA-US-MA-WALPOLE"
"02571","WAREHAM","MA",41.76,-70.71,"NA-US-MA-WAREHAM"
"01778","WAYLAND","MA",42.36,-71.36,"NA-US-MA-WAYLAND"
"01570","WEBSTER","MA",42.04,-71.87,"NA-US-MA-WEBSTER"
"01571","DUDLEY","MA",42.05,-71.93,"NA-US-MA-DUDLEY"
"02667","WELLFLEET","MA",41.93,-70.03,"NA-US-MA-WELLFLEET"
"02637","CUMMAQUID","MA",41.7,-70.24,"NA-US-MA-CUMMAQUID"
"01923","DANVERS","MA",42.57,-70.95,"NA-US-MA-DANVERS"
"02026","DEDHAM","MA",42.24,-71.17,"NA-US-MA-DEDHAM"
"02027","DEDHAM","MA",42.24,-71.17,"NA-US-MA-DEDHAM"
"02638","DENNIS","MA",41.73,-70.2,"NA-US-MA-DENNIS"
"02639","DENNIS PORT","MA",41.66,-70.13,"NA-US-MA-DENNIS PORT"
"02030","DOVER","MA",42.24,-71.27,"NA-US-MA-DOVER"
"01826","DRACUT","MA",42.66,-71.3,"NA-US-MA-DRACUT"
"01827","DUNSTABLE","MA",42.66,-71.48,"NA-US-MA-DUNSTABLE"
"02331","DUXBURY","MA",42.04,-70.67,"NA-US-MA-DUXBURY"
"02332","DUXBURY","MA",42.04,-70.67,"NA-US-MA-DUXBURY"
"02333","EAST BRIDGEWATER","MA",42.03,-70.95,"NA-US-MA-EAST BRIDGEWATER"
"01515","EAST BROOKFIELD","MA",42.22,-72.04,"NA-US-MA-EAST BROOKFIELD"
"02641","EAST DENNIS","MA",41.74,-70.15,"NA-US-MA-EAST DENNIS"
"01516","DOUGLAS","MA",42.05,-71.73,"NA-US-MA-DOUGLAS"
"02536","EAST FALMOUTH","MA",41.56,-70.55,"NA-US-MA-EAST FALMOUTH"
"02642","EASTHAM","MA",41.83,-69.96,"NA-US-MA-EASTHAM"
"02334","EASTON","MA",42.03,-71.1,"NA-US-MA-EASTON"
"02643","EAST ORLEANS","MA",41.74,-69.98,"NA-US-MA-EAST ORLEANS"
"01517","EAST PRINCETON","MA",42.46,-71.89,"NA-US-MA-EAST PRINCETON"
"02537","EAST SANDWICH","MA",41.73,-70.43,"NA-US-MA-EAST SANDWICH"
"01438","EAST TEMPLETON","MA",42.53,-72.05,"NA-US-MA-EAST TEMPLETON"
"02032","EAST WALPOLE","MA",42.15,-71.21,"NA-US-MA-EAST WALPOLE"
"02538","EAST WAREHAM","MA",41.77,-70.64,"NA-US-MA-EAST WAREHAM"
"02539","EDGARTOWN","MA",41.38,-70.53,"NA-US-MA-EDGARTOWN"
"02337","ELMWOOD","MA",42.01,-70.96,"NA-US-MA-ELMWOOD"
"01929","ESSEX","MA",42.63,-70.77,"NA-US-MA-ESSEX"
"02540","FALMOUTH","MA",41.56,-70.62,"NA-US-MA-FALMOUTH"
"02541","FALMOUTH","MA",41.54,-70.6,"NA-US-MA-FALMOUTH"
"02543","WOODS HOLE","MA",41.52,-70.66,"NA-US-MA-WOODS HOLE"
"01521","HOLLAND","MA",42.05,-72.15,"NA-US-MA-HOLLAND"
"01420","FITCHBURG","MA",42.58,-71.81,"NA-US-MA-FITCHBURG"
"02644","FORESTDALE","MA",41.68,-70.5,"NA-US-MA-FORESTDALE"
"02035","FOXBORO","MA",42.06,-71.24,"NA-US-MA-FOXBORO"
"01701","FRAMINGHAM","MA",42.3,-71.43,"NA-US-MA-FRAMINGHAM"
"01702","FRAMINGHAM","MA",42.3,-71.43,"NA-US-MA-FRAMINGHAM"
"01703","FRAMINGHAM","MA",42.3,-71.43,"NA-US-MA-FRAMINGHAM"
"01704","FRAMINGHAM","MA",42.3,-71.43,"NA-US-MA-FRAMINGHAM"
"01705","FRAMINGHAM","MA",42.3,-71.43,"NA-US-MA-FRAMINGHAM"
"02038","FRANKLIN","MA",42.08,-71.38,"NA-US-MA-FRANKLIN"
"01440","GARDNER","MA",42.58,-71.98,"NA-US-MA-GARDNER"
"01930","GLOUCESTER","MA",42.62,-70.66,"NA-US-MA-GLOUCESTER"
"01931","GLOUCESTER","MA",42.62,-70.66,"NA-US-MA-GLOUCESTER"
"01519","GRAFTON","MA",42.2,-71.68,"NA-US-MA-GRAFTON"
"02041","GREEN HARBOR","MA",42.1,-70.71,"NA-US-MA-GREEN HARBOR"
"01450","GROTON","MA",42.6,-71.57,"NA-US-MA-GROTON"
"01470","GROTON","MA",42.6,-71.57,"NA-US-MA-GROTON"
"01471","GROTON","MA",42.6,-71.57,"NA-US-MA-GROTON"
"02338","HALIFAX","MA",41.98,-70.86,"NA-US-MA-HALIFAX"
"01936","HAMILTON","MA",42.61,-70.86,"NA-US-MA-HAMILTON"
"02339","HANOVER","MA",42.11,-70.81,"NA-US-MA-HANOVER"
"02340","HANOVER","MA",42.11,-70.81,"NA-US-MA-HANOVER"
"02341","HANSON","MA",42.06,-70.85,"NA-US-MA-HANSON"
"01451","HARVARD","MA",42.5,-71.58,"NA-US-MA-HARVARD"
"02645","HARWICH","MA",41.69,-70.07,"NA-US-MA-HARWICH"
"02646","HARWICH PORT","MA",41.66,-70.06,"NA-US-MA-HARWICH PORT"
"01937","HATHORNE","MA",42.57,-70.95,"NA-US-MA-HATHORNE"
"01830","HAVERHILL","MA",42.78,-71.08,"NA-US-MA-HAVERHILL"
"01831","HAVERHILL","MA",42.78,-71.08,"NA-US-MA-HAVERHILL"
"01832","HAVERHILL","MA",42.78,-71.08,"NA-US-MA-HAVERHILL"
"01833","GEORGETOWN","MA",42.73,-70.98,"NA-US-MA-GEORGETOWN"
"01834","GROVELAND","MA",42.75,-71.03,"NA-US-MA-GROVELAND"
"01835","HAVERHILL","MA",42.78,-71.08,"NA-US-MA-HAVERHILL"
"02018","ACCORD","MA",42.17,-70.88,"NA-US-MA-ACCORD"
"02043","HINGHAM","MA",42.23,-70.88,"NA-US-MA-HINGHAM"
"02044","HINGHAM","MA",42.23,-70.88,"NA-US-MA-HINGHAM"
"02343","HOLBROOK","MA",42.14,-71,"NA-US-MA-HOLBROOK"
"01520","HOLDEN","MA",42.35,-71.85,"NA-US-MA-HOLDEN"
"01746","HOLLISTON","MA",42.2,-71.43,"NA-US-MA-HOLLISTON"
"01747","HOPEDALE","MA",42.12,-71.54,"NA-US-MA-HOPEDALE"
"01748","HOPKINTON","MA",42.22,-71.52,"NA-US-MA-HOPKINTON"
"01452","HUBBARDSTON","MA",42.48,-72.01,"NA-US-MA-HUBBARDSTON"
"01749","HUDSON","MA",42.39,-71.56,"NA-US-MA-HUDSON"
"02045","HULL","MA",42.3,-70.9,"NA-US-MA-HULL"
"02047","HUMAROCK","MA",42.19,-70.76,"NA-US-MA-HUMAROCK"
"02601","HYANNIS","MA",41.65,-70.29,"NA-US-MA-HYANNIS"
"02647","HYANNIS PORT","MA",41.64,-70.3,"NA-US-MA-HYANNIS PORT"
"01938","IPSWICH","MA",42.67,-70.83,"NA-US-MA-IPSWICH"
"01522","JEFFERSON","MA",42.38,-71.87,"NA-US-MA-JEFFERSON"
"01523","LANCASTER","MA",42.45,-71.66,"NA-US-MA-LANCASTER"
"01840","LAWRENCE","MA",42.7,-71.16,"NA-US-MA-LAWRENCE"
"01841","LAWRENCE","MA",42.7,-71.16,"NA-US-MA-LAWRENCE"
"01842","LAWRENCE","MA",42.7,-71.16,"NA-US-MA-LAWRENCE"
"01843","LAWRENCE","MA",42.7,-71.16,"NA-US-MA-LAWRENCE"
"01844","METHUEN","MA",42.71,-71.18,"NA-US-MA-METHUEN"
"01845","NORTH ANDOVER","MA",42.7,-71.11,"NA-US-MA-NORTH ANDOVER"
"01524","LEICESTER","MA",42.25,-71.9,"NA-US-MA-LEICESTER"
"01453","LEOMINSTER","MA",42.51,-71.77,"NA-US-MA-LEOMINSTER"
"01773","LINCOLN","MA",42.41,-71.3,"NA-US-MA-LINCOLN"
"01525","LINWOOD","MA",42.05,-71.64,"NA-US-MA-LINWOOD"
"01460","LITTLETON","MA",42.53,-71.47,"NA-US-MA-LITTLETON"
"01850","LOWELL","MA",42.63,-71.32,"NA-US-MA-LOWELL"
"01851","LOWELL","MA",42.63,-71.32,"NA-US-MA-LOWELL"
"01852","LOWELL","MA",42.63,-71.32,"NA-US-MA-LOWELL"
"01853","LOWELL","MA",42.63,-71.32,"NA-US-MA-LOWELL"
"01854","LOWELL","MA",42.63,-71.32,"NA-US-MA-LOWELL"
"01462","LUNENBURG","MA",42.59,-71.72,"NA-US-MA-LUNENBURG"
"01901","LYNN","MA",42.47,-70.96,"NA-US-MA-LYNN"
"01902","LYNN","MA",42.47,-70.96,"NA-US-MA-LYNN"
"01903","LYNN","MA",42.47,-70.96,"NA-US-MA-LYNN"
"01904","LYNN","MA",42.47,-70.96,"NA-US-MA-LYNN"
"01905","LYNN","MA",42.47,-70.96,"NA-US-MA-LYNN"
"01906","SAUGUS","MA",42.46,-71.01,"NA-US-MA-SAUGUS"
"01907","SWAMPSCOTT","MA",42.46,-70.89,"NA-US-MA-SWAMPSCOTT"
"01908","NAHANT","MA",42.42,-70.92,"NA-US-MA-NAHANT"
"01910","LYNN","MA",42.47,-70.96,"NA-US-MA-LYNN"
"01940","LYNNFIELD","MA",42.53,-71.04,"NA-US-MA-LYNNFIELD"
"01526","MANCHAUG","MA",42.12,-71.76,"NA-US-MA-MANCHAUG"
